time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548553315713000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43021578600,426x240-26,88105,0.818039,80,0,183883,184065,277382,7,273,cbs,timer,0.93,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.93,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43021578600,426x240-26,88105,0.818039,80,0,183883,184065,277382,video_sent_2019-01-26T11_2019-01-27T11
1548553318713000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43021758780,426x240-26,60844,0.78868,4,3,183883,459686,113695,8,273,cbs,rebuffer,0,8.406,video_sent_2019-01-26T11_2019-01-27T11,8,273,cbs,rebuffer,0,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43021758780,426x240-26,60844,0.78868,4,3,183883,459686,113695,video_sent_2019-01-26T11_2019-01-27T11
1548553321733000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43021938960,426x240-26,38695,0.789146,82,0,183883,184945,283298,7,273,cbs,timer,0.377,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.377,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43021938960,426x240-26,38695,0.789146,82,0,183883,184945,283298,video_sent_2019-01-26T11_2019-01-27T11
1548553323096000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43022119140,426x240-26,12099,0.9536,82,0,183883,184055,283298,7,273,cbs,timer,1.377,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.377,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43022119140,426x240-26,12099,0.9536,82,0,183883,184055,283298,video_sent_2019-01-26T11_2019-01-27T11
1548553323973000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43022299320,426x240-26,19122,0.951599,82,0,183883,184107,283298,7,273,cbs,timer,2.38,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.38,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43022299320,426x240-26,19122,0.951599,82,0,183883,184107,283298,video_sent_2019-01-26T11_2019-01-27T11
1548553324725000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43022479500,1280x720-26,92568,0.954163,82,0,183883,189108,283298,7,273,cbs,timer,3.361,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,3.361,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43022479500,1280x720-26,92568,0.954163,82,0,183883,189108,283298,video_sent_2019-01-26T11_2019-01-27T11
1548553327483000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43022659680,854x480-24,67750,0.940559,90,0,183883,194637,316121,7,273,cbs,timer,2.383,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.383,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43022659680,854x480-24,67750,0.940559,90,0,183883,194637,316121,video_sent_2019-01-26T11_2019-01-27T11
1548553330007000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43022839860,426x240-26,18933,0.869938,90,0,183883,193901,311403,7,273,cbs,timer,2.387,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.387,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43022839860,426x240-26,18933,0.869938,90,0,183883,193901,311403,video_sent_2019-01-26T11_2019-01-27T11
1548553331033000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43023020040,854x480-24,66408,0.97439,90,0,183883,189942,311403,7,273,cbs,timer,3.388,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,3.388,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43023020040,854x480-24,66408,0.97439,90,0,183883,189942,311403,video_sent_2019-01-26T11_2019-01-27T11
1548553333898000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43023200220,640x360-24,59004,0.973314,8,0,183883,185342,12679,7,273,cbs,timer,2.391,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.391,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43023200220,640x360-24,59004,0.973314,8,0,183883,185342,12679,video_sent_2019-01-26T11_2019-01-27T11
1548553336630000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43023380400,426x240-26,12723,0.951321,20,1,183883,198792,55500,7,273,cbs,timer,1.391,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.391,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43023380400,426x240-26,12723,0.951321,20,1,183883,198792,55500,video_sent_2019-01-26T11_2019-01-27T11
1548553338016000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43023560580,426x240-26,71333,0.932876,20,0,183883,188728,53844,7,273,cbs,timer,2.392,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.392,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43023560580,426x240-26,71333,0.932876,20,0,183883,188728,53844,video_sent_2019-01-26T11_2019-01-27T11
1548553341005000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43023740760,426x240-26,104052,0.910229,30,0,183883,191520,105261,7,273,cbs,timer,1.394,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.394,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43023740760,426x240-26,104052,0.910229,30,0,183883,191520,105261,video_sent_2019-01-26T11_2019-01-27T11
1548553343651000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43023920940,426x240-26,71518,0.925794,52,0,183883,195552,168583,7,273,cbs,timer,0.381,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.381,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43023920940,426x240-26,71518,0.925794,52,0,183883,195552,168583,video_sent_2019-01-26T11_2019-01-27T11
1548553345997000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43024101120,426x240-26,45634,0.911895,60,0,183883,188870,199965,7,273,cbs,timer,0.886,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,0.886,9.405,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43024101120,426x240-26,45634,0.911895,60,0,183883,188870,199965,video_sent_2019-01-26T11_2019-01-27T11
