time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548571799365000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44703739080,1920x1080-22,1745507,0.980921,148,0,41652,52135,3496122,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.804,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571801426000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44703919260,1920x1080-22,2122832,0.975291,154,0,41652,57974,4186195,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.75,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571803367000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44704099440,1920x1080-22,2391142,0.978828,160,0,41652,53169,3990567,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.81,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571805368000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44704279620,1920x1080-22,2870046,0.975645,114,0,41652,56179,1255996,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.81,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571807381000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44704459800,1920x1080-22,3015817,0.970236,128,0,41652,51722,3471640,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.801,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571809375000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44704639980,1920x1080-22,2049925,0.980705,134,0,41652,51126,3657980,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.81,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571811367000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44704820160,1920x1080-22,1314108,0.98503,137,0,41652,51895,2643742,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.818,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571813364000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44705000340,1920x1080-22,1792946,0.983739,99,0,41652,49921,2638485,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.82,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571815365000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44705180520,1920x1080-22,729578,0.989605,112,0,41652,57821,2991205,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.822,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571817362000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44705360700,1920x1080-22,1150148,0.985082,116,0,41652,49769,3182512,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.824,1.903,video_sent_2019-01-26T11_2019-01-27T11
