time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548553110326000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43025362380,1280x720-20,519017,0.978576,218,0,6730,23497,6129714,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.762,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553110461000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43024641660,1280x720-20,1167052,0.972714,346,0,69126,73021,3545850,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.421,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553111793000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43025362380,1280x720-20,519017,0.978576,604,0,95988,127601,2223017,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.97,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553112004000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43021038060,1920x1080-22,524129,0.977233,136,0,322,1361,8104477,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.981,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553112322000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43025542560,1280x720-22,195170,0.994553,204,0,6730,25954,5706332,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.768,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553112400000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43024821840,1280x720-20,951474,0.974506,356,0,69126,78765,2668525,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.443,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553113792000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43025542560,1280x720-22,195170,0.994553,604,0,95988,107509,4101029,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.965,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553114005000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43021218240,1920x1080-22,543478,0.977604,136,0,322,1197,16527245,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.965,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553114322000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43025722740,854x480-24,34544,0.994236,210,0,6730,21061,5912463,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.773,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553114397000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43025002020,1280x720-20,553602,0.97903,386,0,69126,101593,2685469,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.443,0.37,video_sent_2019-01-26T11_2019-01-27T11
