time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548571725869000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44695450800,1920x1080-22,758839,0.988017,48,0,73308,81344,787513,14,288,pbs,timer,14.265,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.265,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44695450800,1920x1080-22,758839,0.988017,48,0,73308,81344,787513,video_sent_2019-01-26T11_2019-01-27T11
1548571727849000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44695630980,1920x1080-22,663644,0.985835,53,0,73308,82751,1019929,14,288,pbs,timer,14.286,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.286,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44695630980,1920x1080-22,663644,0.985835,53,0,73308,82751,1019929,video_sent_2019-01-26T11_2019-01-27T11
1548571729848000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44695811160,1920x1080-24,368973,0.986347,58,0,73308,77738,1035989,14,288,pbs,timer,14.29,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.29,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44695811160,1920x1080-24,368973,0.986347,58,0,73308,77738,1035989,video_sent_2019-01-26T11_2019-01-27T11
1548571731842000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44695991340,1920x1080-22,521734,0.986092,44,0,73308,75915,824652,14,288,pbs,timer,14.299,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.299,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44695991340,1920x1080-22,521734,0.986092,44,0,73308,75915,824652,video_sent_2019-01-26T11_2019-01-27T11
1548571733840000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44696171520,1920x1080-22,455763,0.989636,52,0,73308,89208,826846,14,288,pbs,timer,14.301,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.301,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44696171520,1920x1080-22,455763,0.989636,52,0,73308,89208,826846,video_sent_2019-01-26T11_2019-01-27T11
1548571735857000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44696351700,1920x1080-22,487498,0.989204,54,0,73308,77747,1036509,14,288,pbs,timer,14.287,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.287,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44696351700,1920x1080-22,487498,0.989204,54,0,73308,77747,1036509,video_sent_2019-01-26T11_2019-01-27T11
1548571737846000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44696531880,1920x1080-22,499255,0.989314,42,0,73308,85453,711682,14,288,pbs,timer,14.3,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.3,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44696531880,1920x1080-22,499255,0.989314,42,0,73308,85453,711682,video_sent_2019-01-26T11_2019-01-27T11
1548571739840000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44696712060,1920x1080-22,448941,0.989153,45,0,73308,87441,790373,14,288,pbs,timer,14.307,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.307,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44696712060,1920x1080-22,448941,0.989153,45,0,73308,87441,790373,video_sent_2019-01-26T11_2019-01-27T11
1548571741859000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44696892240,1920x1080-22,437532,0.989266,48,0,73308,86278,792671,14,288,pbs,timer,14.291,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.291,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44696892240,1920x1080-22,437532,0.989266,48,0,73308,86278,792671,video_sent_2019-01-26T11_2019-01-27T11
1548571743849000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44697072420,1920x1080-22,402259,0.986426,52,0,73308,77905,915518,14,288,pbs,timer,14.302,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.302,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44697072420,1920x1080-22,402259,0.986426,52,0,73308,77905,915518,video_sent_2019-01-26T11_2019-01-27T11
